user,date,rawContent,user_location,verified,followers,created,named_entities,links,hashtags,mentions
"{'username': 'safeer_ans', 'id': 476037469, 'displayname': 'Safeer Ansari', 'rawDescription': 'Graphic Designer & WordPress Developer | Content Creator | Social Media Graphics | HTML | CSS | Boostrap5', 'renderedDescription': 'Graphic Designer & WordPress Developer | Content Creator | Social Media Graphics | HTML | CSS | Boostrap5', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2012, 1, 27, 18, 10, 33, tzinfo=datetime.timezone.utc), 'followersCount': 42, 'friendsCount': 143, 'statusesCount': 1454, 'favouritesCount': 26608, 'listedCount': 2, 'mediaCount': 318, 'location': 'Mumbai', 'protected': False, 'link': {'text': 'safeeransari.in', 'url': 'https://safeeransari.in', 'tcourl': 'https://t.co/RQVQs3Amu5', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1569315420544319489/lkT0Q2P7_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/476037469/1662980922', 'label': None}",2022-12-27 04:32:32+00:00,sadhvi_prachi baat baat boycott karne wale apne malik ka nhi karte. wafadar hai,Mumbai,False,42,2012-01-27 18:10:33+00:00,"Sadhvi_prachi BaatBoycottnhi karteWafadar hai 🐕

",,,@Sadhvi_prachi
"{'username': 'shantanub', 'id': 21643419, 'displayname': 'Shantanu', 'rawDescription': 'Younger than I feel like; older than I want to be. Consulting, L&D, HR, Hindi music, cinema fan, reader, writer, singer, dad. Tweets personal opinions only.', 'renderedDescription': 'Younger than I feel like; older than I want to be. Consulting, L&D, HR, Hindi music, cinema fan, reader, writer, singer, dad. Tweets personal opinions only.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 2, 23, 10, 9, 17, tzinfo=datetime.timezone.utc), 'followersCount': 4302, 'friendsCount': 1131, 'statusesCount': 129916, 'favouritesCount': 12912, 'listedCount': 145, 'mediaCount': 2362, 'location': 'Mumbai', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1518910615032455168/dTdVKauc_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/21643419/1607011903', 'label': None}",2022-12-27 04:26:16+00:00,"amid boycott pathaan row, shah rukh khandeepika padukone film ott right sold r 100 crore. boycott that, haters!",Mumbai,False,4302,2009-02-23 10:09:17+00:00,Pathaan rowShah RukhKhanDeepika Padukone100,https://t.co/Ly0tgQe6Fk,,
"{'username': 'Shahzad350', 'id': 1000984067112714240, 'displayname': 'Shahzad Ansari 👑 شہزاد انصاری', 'rawDescription': ""Personal,Official,Twitter Account,Social,Worker'\nSocial,Activist's,i,Proud,To,\nBe, Indian,Muslim🇮🇳🇮🇳🇮🇳 100% Follow back"", 'renderedDescription': ""Personal,Official,Twitter Account,Social,Worker'\nSocial,Activist's,i,Proud,To,\nBe, Indian,Muslim🇮🇳🇮🇳🇮🇳 100% Follow back"", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2018, 5, 28, 6, 16, 13, tzinfo=datetime.timezone.utc), 'followersCount': 369, 'friendsCount': 2016, 'statusesCount': 6801, 'favouritesCount': 31930, 'listedCount': 0, 'mediaCount': 205, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1580787903894065152/Vr7T2_26_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1000984067112714240/1669297121', 'label': None}",2022-12-27 04:25:54+00:00,abpnews @adarshjha001 @aparna_journo @vivekstake waise boycott gang ka sulag gya hoga,India,False,369,2018-05-28 06:16:13+00:00,,,,"@ABPNews,@AdarshJha001,@aparna_journo,@vivekstake"
"{'username': 'madanrao6', 'id': 802326423600058369, 'displayname': 'Madan Madhav 06🦂', 'rawDescription': 'follow me you will get 💯 follow back with in 1 hour : Fan of Queen❤  Deepika Padukone.                   \n Queen❤  AliaBhatt  ❤ SRK ❤ RBK', 'renderedDescription': 'follow me you will get 💯 follow back with in 1 hour : Fan of Queen❤  Deepika Padukone.                   \n Queen❤  AliaBhatt  ❤ SRK ❤ RBK', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2016, 11, 26, 1, 41, 40, tzinfo=datetime.timezone.utc), 'followersCount': 1233, 'friendsCount': 1330, 'statusesCount': 3542, 'favouritesCount': 1262, 'listedCount': 0, 'mediaCount': 476, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1607642533001326592/J5HKDOQQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/802326423600058369/1669518873', 'label': None}",2022-12-27 04:25:48+00:00,pathaan movie ka boycott vifalatha ke baad ab jobless gang ko ek aur task milgaya.,India,False,1233,2016-11-26 01:41:40+00:00,Pathaanvifalatha ke baad abjobless gang ko ek aur task milgaya,,#pathaan,
"{'username': 'SaurabhMirgane', 'id': 1260616931025051648, 'displayname': 'Saurabh Mirgane', 'rawDescription': 'MBA|Inquisitive| Liberal|Captivated by Indian history,Macroeconomics and political science| This account is for personal use ONLY', 'renderedDescription': 'MBA|Inquisitive| Liberal|Captivated by Indian history,Macroeconomics and political science| This account is for personal use ONLY', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 5, 13, 17, 4, 42, tzinfo=datetime.timezone.utc), 'followersCount': 103, 'friendsCount': 361, 'statusesCount': 4952, 'favouritesCount': 17651, 'listedCount': 1, 'mediaCount': 101, 'location': 'Jalna, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1260717296739332102/yDM88itW_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1260616931025051648/1602050683', 'label': None}",2022-12-27 04:25:47+00:00,sirkazamjeevi see understand: bollywood using cell movie promotion. rrmember 'my name khan? srk cleverly colluded shivsena create fuss movie hit. havent watched movie yet 'boycott gang' presocial medium era contributed success,"Jalna, India",False,103,2020-05-13 17:04:42+00:00,KhanSRKShivsenaBoycott Gang,,,@SirKazamJeevi
"{'username': 'VizagPanda', 'id': 865204396837097472, 'displayname': 'VizagPanda', 'rawDescription': '#APExecutiveCapital', 'renderedDescription': '#APExecutiveCapital', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2017, 5, 18, 13, 56, 17, tzinfo=datetime.timezone.utc), 'followersCount': 988, 'friendsCount': 23, 'statusesCount': 12304, 'favouritesCount': 10294, 'listedCount': 1, 'mediaCount': 698, 'location': 'Vishakhapatnam, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1401418447657979904/cjRMuGGC_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/865204396837097472/1556112835', 'label': None}",2022-12-27 04:24:08+00:00,look @aha allu arvind promoting amaravati village instead #vizag. boycott family movie,"Vishakhapatnam, India",False,988,2017-05-18 13:56:17+00:00,,https://t.co/iHL3HFhWsl,#vizag..,@aha
"{'username': 'kirankinnari43', 'id': 1579109774393999361, 'displayname': 'Radha', 'rawDescription': 'apala manus shiv thakare la support kara to win bigg Boss 16 #shivthakare#Shivkisena', 'renderedDescription': 'apala manus shiv thakare la support kara to win bigg Boss 16 #shivthakare#Shivkisena', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 10, 9, 14, 1, 48, tzinfo=datetime.timezone.utc), 'followersCount': 1154, 'friendsCount': 873, 'statusesCount': 25239, 'favouritesCount': 12275, 'listedCount': 0, 'mediaCount': 254, 'location': 'Maharashtra, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1606754914394574848/QYCNjIrf_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1579109774393999361/1667504260', 'label': None}",2022-12-27 04:16:46+00:00,boycott @thekhabritweets takale kashmir ka takla wth sab logone usako chada ke rakha hai dont go space apane idol ki bezzati sune ko jate ho kya,"Maharashtra, India",False,1154,2022-10-09 14:01:48+00:00,Kashmirusakokehaiki bezzatiko jateho kya,,,@TheKhabriTweets
"{'username': 'evijaytomar', 'id': 154126310, 'displayname': 'Vijay Tomar', 'rawDescription': ""Truth is bitter for those who can't sustain the facts. Those who are liers raise finger on others. Truth cannot be hidden."", 'renderedDescription': ""Truth is bitter for those who can't sustain the facts. Those who are liers raise finger on others. Truth cannot be hidden."", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 6, 10, 12, 46, 41, tzinfo=datetime.timezone.utc), 'followersCount': 56, 'friendsCount': 327, 'statusesCount': 2724, 'favouritesCount': 548, 'listedCount': 0, 'mediaCount': 94, 'location': 'Mumbai', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1316743718154559489/0b52o62N_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-12-27 04:16:15+00:00,"naseerudinshah knew sushant murdered couldnt utter word want see u movies, boycott movie pay coin",Mumbai,False,56,2010-06-10 12:46:41+00:00,,,,@NaseerudinShah
"{'username': 'big_pict', 'id': 26575666, 'displayname': '!!!', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 3, 25, 19, 55, 15, tzinfo=datetime.timezone.utc), 'followersCount': 966, 'friendsCount': 724, 'statusesCount': 13889, 'favouritesCount': 4887, 'listedCount': 60, 'mediaCount': 761, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/569144924138795008/f11z4F6D_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/26575666/1605619988', 'label': None}",2022-12-27 04:10:50+00:00,soumit63090125 @deepakbind94 @starboy2079 @bam2bole boycott everything made nonhindu,India,False,966,2009-03-25 19:55:15+00:00,,,,"@Soumit63090125,@deepakbind94,@Starboy2079,@Bam2bole"
"{'username': 'YogeshGhag73', 'id': 1172203292820029445, 'displayname': 'G Yogi', 'rawDescription': 'Nationalist to the core', 'renderedDescription': 'Nationalist to the core', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2019, 9, 12, 17, 40, 29, tzinfo=datetime.timezone.utc), 'followersCount': 8, 'friendsCount': 23, 'statusesCount': 5274, 'favouritesCount': 944, 'listedCount': 0, 'mediaCount': 140, 'location': ' India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1555283380387790849/nQRmWUg-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1172203292820029445/1659643428', 'label': None}",2022-12-27 04:10:43+00:00,"zeenews people giving coverage raga? doesnt understands saying. medium stop giving coverage nonsense statement stop. always insulting army &amp; government, best boycott",India,False,8,2019-09-12 17:40:29+00:00,ZeeNews,,,@ZeeNews
"{'username': 'Jessica20010701', 'id': 1464663669686607876, 'displayname': 'Jessica', 'rawDescription': '💙', 'renderedDescription': '💙', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 11, 27, 18, 33, 37, tzinfo=datetime.timezone.utc), 'followersCount': 10, 'friendsCount': 79, 'statusesCount': 1039, 'favouritesCount': 1835, 'listedCount': 0, 'mediaCount': 44, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1598146010294800384/NunAa7W3_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-12-27 04:07:08+00:00,dont watch yrkkh tv track whole suck character played dirty whole dkp go hell abhira boycott yrkkh #yrkkh #abhira #harshadchopda #pranalirathod,India,False,10,2021-11-27 18:33:37+00:00,BOYCOTT YRKKHAbhiRa #,,"#yrkkh,#abhira,#harshadchopda,#pranalirathod",
"{'username': 'Gopal551551', 'id': 917875446930325504, 'displayname': 'Gopalkrishna R Achari 🇮🇳', 'rawDescription': 'strong hindutvawadi hate pseudo seculars, commies, libtards, khangress', 'renderedDescription': 'strong hindutvawadi hate pseudo seculars, commies, libtards, khangress', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2017, 10, 10, 22, 12, 14, tzinfo=datetime.timezone.utc), 'followersCount': 1150, 'friendsCount': 1828, 'statusesCount': 17948, 'favouritesCount': 12447, 'listedCount': 0, 'mediaCount': 19, 'location': 'Maharashtra ', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1601626606879272960/I-dgN-YN_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-12-27 04:06:52+00:00,boycott bollywood,Maharashtra,False,1150,2017-10-10 22:12:14+00:00,Boycott Bollywood,,,
"{'username': 'Gopal551551', 'id': 917875446930325504, 'displayname': 'Gopalkrishna R Achari 🇮🇳', 'rawDescription': 'strong hindutvawadi hate pseudo seculars, commies, libtards, khangress', 'renderedDescription': 'strong hindutvawadi hate pseudo seculars, commies, libtards, khangress', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2017, 10, 10, 22, 12, 14, tzinfo=datetime.timezone.utc), 'followersCount': 1150, 'friendsCount': 1828, 'statusesCount': 17948, 'favouritesCount': 12447, 'listedCount': 0, 'mediaCount': 19, 'location': 'Maharashtra ', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1601626606879272960/I-dgN-YN_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-12-27 04:03:30+00:00,boycott pathan,Maharashtra,False,1150,2017-10-10 22:12:14+00:00,Boycott Pathan,,,
"{'username': 'Gopal551551', 'id': 917875446930325504, 'displayname': 'Gopalkrishna R Achari 🇮🇳', 'rawDescription': 'strong hindutvawadi hate pseudo seculars, commies, libtards, khangress', 'renderedDescription': 'strong hindutvawadi hate pseudo seculars, commies, libtards, khangress', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2017, 10, 10, 22, 12, 14, tzinfo=datetime.timezone.utc), 'followersCount': 1150, 'friendsCount': 1828, 'statusesCount': 17948, 'favouritesCount': 12447, 'listedCount': 0, 'mediaCount': 19, 'location': 'Maharashtra ', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1601626606879272960/I-dgN-YN_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-12-27 04:02:13+00:00,boycott pathan,Maharashtra,False,1150,2017-10-10 22:12:14+00:00,Boycott Pathan,,,
"{'username': 'rajivsharma2012', 'id': 443493640, 'displayname': 'Rajiv Sharma', 'rawDescription': 'Civic activist', 'renderedDescription': 'Civic activist', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 12, 22, 7, 10, 58, tzinfo=datetime.timezone.utc), 'followersCount': 50, 'friendsCount': 26, 'statusesCount': 1904, 'favouritesCount': 3283, 'listedCount': 0, 'mediaCount': 127, 'location': 'Mumbai', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1598253317981077506/z7wa22Qq_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-12-27 03:58:11+00:00,boycott pathan,Mumbai,False,50,2011-12-22 07:10:58+00:00,Boycott Pathan,,,
"{'username': 'JuberAhmed_In', 'id': 1218369133252837376, 'displayname': 'Juber Ahmed', 'rawDescription': 'Student', 'renderedDescription': 'Student', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 1, 18, 3, 7, 10, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 161, 'statusesCount': 623, 'favouritesCount': 1841, 'listedCount': 0, 'mediaCount': 62, 'location': 'India', 'protected': False, 'link': {'text': 'youtube.com/c/JuberAhmed', 'url': 'https://www.youtube.com/c/JuberAhmed', 'tcourl': 'https://t.co/FYmJr5twwR', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1537788925200445442/ynPY0pf9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1218369133252837376/1590997395', 'label': None}",2022-12-27 03:57:15+00:00,doctorashu07 @imshikharnegi ye sawal pathan boycott karne walo se bhi puchhye,India,False,7,2020-01-18 03:07:10+00:00,ImshikharNegi YePathan BoycottWalo Se,,,"@DoctorAshu07,@ImshikharNegi"
"{'username': 'dna', 'id': 17710740, 'displayname': 'DNA', 'rawDescription': 'Follow us for news, photos, videos and the latest trends from India and around the world.', 'renderedDescription': 'Follow us for news, photos, videos and the latest trends from India and around the world.', 'descriptionLinks': None, 'verified': True, 'created': datetime.datetime(2008, 11, 28, 15, 39, 38, tzinfo=datetime.timezone.utc), 'followersCount': 2297006, 'friendsCount': 18, 'statusesCount': 702516, 'favouritesCount': 133, 'listedCount': 3571, 'mediaCount': 182599, 'location': 'India', 'protected': False, 'link': {'text': 'dnaindia.com', 'url': 'https://www.dnaindia.com/', 'tcourl': 'https://t.co/lYYMhCVIAW', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/864432203370905601/yWa-6Q9O_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/17710740/1657031386', 'label': None}",2022-12-27 03:54:11+00:00,pakistan boycott #odiworldcup2023 #india? #pcb chief make big statement,India,True,2297006,2008-11-28 15:39:38+00:00,PakistanODIWorldCup2023IndiaPCBBIG,https://t.co/HznZ0sJd2F,"#pakistan,#odiworldcup2023,#india?,#pcb",
"{'username': 'JuberAhmed_In', 'id': 1218369133252837376, 'displayname': 'Juber Ahmed', 'rawDescription': 'Student', 'renderedDescription': 'Student', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 1, 18, 3, 7, 10, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 161, 'statusesCount': 623, 'favouritesCount': 1841, 'listedCount': 0, 'mediaCount': 62, 'location': 'India', 'protected': False, 'link': {'text': 'youtube.com/c/JuberAhmed', 'url': 'https://www.youtube.com/c/JuberAhmed', 'tcourl': 'https://t.co/FYmJr5twwR', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1537788925200445442/ynPY0pf9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1218369133252837376/1590997395', 'label': None}",2022-12-27 03:52:36+00:00,ayu_h2sh @discoursedancer jo christmas boycott kar rahe hain un par bhi bol dijiye. wo bjp ke hai shayad siliye nahi bologe,India,False,7,2020-01-18 03:07:10+00:00,JoChristmasunBJPhai shayad siliye nahi bologe,,,"@Ayu_h2sh,@DiscourseDancer"
"{'username': 'krishanupatra83', 'id': 878231406983266304, 'displayname': 'Krishanu Patra🇮🇳🇮🇳🔥🔥', 'rawDescription': 'RIP!!The haters🤫🤫', 'renderedDescription': 'RIP!!The haters🤫🤫', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2017, 6, 23, 12, 40, 59, tzinfo=datetime.timezone.utc), 'followersCount': 520, 'friendsCount': 967, 'statusesCount': 64336, 'favouritesCount': 131693, 'listedCount': 0, 'mediaCount': 234, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1553815588660805633/Tn7DB5Z__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/878231406983266304/1586003732', 'label': None}",2022-12-27 03:50:53+00:00,starboy2079 4 love jihad promote karne wala movie karke 1 pravu shree ram ki movie kar lene se rw boycott nahi karega kya karega? business jidhar hai aisa dhongi actor hume nahi chahiye,India,False,520,2017-06-23 12:40:59+00:00,4wala moviekarke 1Shree Ram ki Movie KarRWaisa dhongi actorhume nahi chahiye,,,@Starboy2079
"{'username': 'KumudShankar', 'id': 17306168, 'displayname': 'Kumud Shankar', 'rawDescription': 'Failed Socialist | Soldout Capitalist | Gandhi Bhakt | Ailurophile | Lord of Canine | Fellow AIPC | Digital Marketer | Congressi by birth | Anti-caste | Atheist', 'renderedDescription': 'Failed Socialist | Soldout Capitalist | Gandhi Bhakt | Ailurophile | Lord of Canine | Fellow AIPC | Digital Marketer | Congressi by birth | Anti-caste | Atheist', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2008, 11, 11, 8, 31, 57, tzinfo=datetime.timezone.utc), 'followersCount': 1334, 'friendsCount': 1193, 'statusesCount': 20729, 'favouritesCount': 10359, 'listedCount': 14, 'mediaCount': 1482, 'location': 'MUMBAI , India', 'protected': False, 'link': {'text': 'thetormentedbuddha.blogspot.com', 'url': 'http://thetormentedbuddha.blogspot.com', 'tcourl': 'https://t.co/zDu9g3CEUr', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1553801625545846784/MsdNWZrv_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/17306168/1391574332', 'label': None}",2022-12-27 03:48:43+00:00,"absolutely rubbish argument decorated &amp; presented form intellectual talk 1. one told u hindu intolerant- contrary rather 2. casteism intolerance - rich heritage, also social evil boycott hate &amp; lie","MUMBAI , India",False,1334,2008-11-11 08:31:57+00:00,1Hindus2Boycott Hate &Lies,,,
"{'username': 'priti17112003', 'id': 1597570103763091457, 'displayname': 'priti', 'rawDescription': 'Instagram ID   @pri_ti1711', 'renderedDescription': 'Instagram ID   @pri_ti1711', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 11, 29, 12, 37, 29, tzinfo=datetime.timezone.utc), 'followersCount': 1, 'friendsCount': 14, 'statusesCount': 458, 'favouritesCount': 819, 'listedCount': 0, 'mediaCount': 10, 'location': 'मुंबई, भारत', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1606906433563688961/gkJehigU_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-12-27 03:44:21+00:00,yrkkh #abhira guy trisha ne kaha bacche mean 4 bacche honge right boycott yrrkh,", ",False,1,2022-11-29 12:37:29+00:00,yrkkhkaha bacche4,https://t.co/i1Kl3wc0eS,"#yrkkh,#abhira",
"{'username': 'yerra_ysy', 'id': 815968741582196736, 'displayname': 'Yeshwanth Yerra', 'rawDescription': ""Just a guy living the life at a moment,always hoping for the best..Double IITian(IIT-I,IIT-M)\n#MOVIEBUFF \n#IMPERTURBABLE #HUMANITARIAN #QuentinTarantino'sFan"", 'renderedDescription': ""Just a guy living the life at a moment,always hoping for the best..Double IITian(IIT-I,IIT-M)\n#MOVIEBUFF \n#IMPERTURBABLE #HUMANITARIAN #QuentinTarantino'sFan"", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2017, 1, 2, 17, 11, 22, tzinfo=datetime.timezone.utc), 'followersCount': 48, 'friendsCount': 427, 'statusesCount': 438, 'favouritesCount': 646, 'listedCount': 0, 'mediaCount': 20, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1559645582473322496/NV-W7pjr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/815968741582196736/1660683678', 'label': None}",2022-12-27 03:43:23+00:00,"while, need reviewproof film like #dhamaka keep reviewer check &amp; question factor consider knowledge else paid review senseless review (boycott) impact hugely #blockbusterdhamaka",India,False,48,2017-01-02 17:11:22+00:00,Dhamaka,,"#dhamaka,#blockbusterdhamaka",
"{'username': 'SawPawanKumar', 'id': 94627061, 'displayname': 'Pawan Saw', 'rawDescription': 'क्या करोगे जान के।', 'renderedDescription': 'क्या करोगे जान के।', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 12, 4, 19, 51, 56, tzinfo=datetime.timezone.utc), 'followersCount': 73, 'friendsCount': 204, 'statusesCount': 8035, 'favouritesCount': 6105, 'listedCount': 1, 'mediaCount': 193, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/749988626604273664/TUVcwzMw_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/94627061/1416944376', 'label': None}",2022-12-27 03:38:47+00:00,starboy2079 boycott trent anyone boycott anything without shit reason,India,False,73,2009-12-04 19:51:56+00:00,Starboy2079 Boycott,,,@Starboy2079
"{'username': 'akiharshi143', 'id': 1479445205715587078, 'displayname': 'lakshmi', 'rawDescription': 'fan of abhira', 'renderedDescription': 'fan of abhira', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 1, 7, 13, 30, 20, tzinfo=datetime.timezone.utc), 'followersCount': 82, 'friendsCount': 117, 'statusesCount': 11306, 'favouritesCount': 18152, 'listedCount': 0, 'mediaCount': 1068, 'location': ' India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1589905012473593856/77bdxU1H_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1479445205715587078/1663259853', 'label': None}",2022-12-27 03:34:53+00:00,"harshali_xx @c_gattu today trend mean inform ,present eye heart rest boycott yrkkh #yrkkh",India,False,82,2022-01-07 13:30:20+00:00,todayBOYCOTT YRKKH,,#yrkkh,"@harshali_xx,@c_gattu"
"{'username': 'shi_shiyani', 'id': 1562875387927212032, 'displayname': 'ShiShi', 'rawDescription': 'LiveLoveLaugh✌🏾YOLO', 'renderedDescription': 'LiveLoveLaugh✌🏾YOLO', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 8, 25, 18, 52, 5, tzinfo=datetime.timezone.utc), 'followersCount': 21, 'friendsCount': 13, 'statusesCount': 3709, 'favouritesCount': 18571, 'listedCount': 0, 'mediaCount': 7, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1604294456374661121/2ax3h9e4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1562875387927212032/1667171873', 'label': None}",2022-12-27 03:33:46+00:00,boycott yrkkh,India,False,21,2022-08-25 18:52:05+00:00,,,,
"{'username': 'big_pict', 'id': 26575666, 'displayname': '!!!', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 3, 25, 19, 55, 15, tzinfo=datetime.timezone.utc), 'followersCount': 966, 'friendsCount': 724, 'statusesCount': 13889, 'favouritesCount': 4887, 'listedCount': 60, 'mediaCount': 761, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/569144924138795008/f11z4F6D_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/26575666/1605619988', 'label': None}",2022-12-27 03:33:00+00:00,"deepakbind94 @starboy2079 @bam2bole matter personal belief are? going logic, boycott ar rahmans vande mataram muslimlol",India,False,966,2009-03-25 19:55:15+00:00,AR RahmansMuslim,,,"@deepakbind94,@Starboy2079,@Bam2bole"
"{'username': 'Crazy4Harshali', 'id': 1461698555555377152, 'displayname': 'Crazy(Fuck you DKP - RIP ABHIRA)', 'rawDescription': 'Crazy 4 Abhira', 'renderedDescription': 'Crazy 4 Abhira', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 11, 19, 14, 11, 20, tzinfo=datetime.timezone.utc), 'followersCount': 94, 'friendsCount': 42, 'statusesCount': 5813, 'favouritesCount': 2553, 'listedCount': 0, 'mediaCount': 404, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1602126028402753537/BPL3Woyt_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1461698555555377152/1669216671', 'label': None}",2022-12-27 03:32:50+00:00,"yes break heart say this, abhira r even reunite future, never connect like doob maro dkp rip abhira rip yrkkh boycott yrkkh #abhira #yrkkh #harshali #harshadchopda #pranalirathod",India,False,94,2021-11-19 14:11:20+00:00,AbhiraRIPRIP YRKKHabhira #yrkkhPranaliRathod,,"#abhira,#yrkkh,#harshali,#harshadchopda,#pranalirathod",
